"Activity" "Subject" "Variable" "MeanValue"
"WalkingUp" 2 "Time_Mean_Body_Acceleration_Z" -0.152513899520833
"WalkingDown" 2 "Time_Mean_Body_Acceleration_Z" -0.116812942382979
"Sitting" 2 "Time_Mean_Body_Acceleration_Z" -0.109218272456522
"Standing" 2 "Time_Mean_Body_Acceleration_Z" -0.105908536055556
"Laying" 2 "Time_Mean_Body_Acceleration_Z" -0.107245610416667
"Walking" 3 "Time_Mean_Body_Acceleration_Z" -0.112674859827586
"WalkingUp" 3 "Time_Mean_Body_Acceleration_Z" -0.110064863437288
"WalkingDown" 3 "Time_Mean_Body_Acceleration_Z" -0.116139842908163
"Sitting" 3 "Time_Mean_Body_Acceleration_Z" -0.0983579203269231
"Standing" 3 "Time_Mean_Body_Acceleration_Z" -0.101621722633148
"Laying" 3 "Time_Mean_Body_Acceleration_Z" -0.101300477506452
"Walking" 4 "Time_Mean_Body_Acceleration_Z" -0.11140306485
"WalkingUp" 4 "Time_Mean_Body_Acceleration_Z" -0.114219455519231
"WalkingDown" 4 "Time_Mean_Body_Acceleration_Z" -0.1067775246
"Sitting" 4 "Time_Mean_Body_Acceleration_Z" -0.10587459588
"Standing" 4 "Time_Mean_Body_Acceleration_Z" -0.0961574905535714
"Laying" 4 "Time_Mean_Body_Acceleration_Z" -0.110688150314815
"Walking" 5 "Time_Mean_Body_Acceleration_Z" -0.107741776464286
"WalkingUp" 5 "Time_Mean_Body_Acceleration_Z" -0.107471453914894
"WalkingDown" 5 "Time_Mean_Body_Acceleration_Z" -0.100319930659574
"Sitting" 5 "Time_Mean_Body_Acceleration_Z" -0.108540300265909
"Standing" 5 "Time_Mean_Body_Acceleration_Z" -0.102171095696429
"Laying" 5 "Time_Mean_Body_Acceleration_Z" -0.107937603673077
"Walking" 6 "Time_Mean_Body_Acceleration_Z" -0.110303165877193
"WalkingUp" 6 "Time_Mean_Body_Acceleration_Z" -0.122082438784314
"WalkingDown" 6 "Time_Mean_Body_Acceleration_Z" -0.107209356208333
"Sitting" 6 "Time_Mean_Body_Acceleration_Z" -0.110127728709091
"Standing" 6 "Time_Mean_Body_Acceleration_Z" -0.112172831947368
"Laying" 6 "Time_Mean_Body_Acceleration_Z" -0.133119570368421
"Walking" 7 "Time_Mean_Body_Acceleration_Z" -0.110912234947368
"WalkingUp" 7 "Time_Mean_Body_Acceleration_Z" -0.143769688803922
"WalkingDown" 7 "Time_Mean_Body_Acceleration_Z" -0.096938308587234
"Sitting" 7 "Time_Mean_Body_Acceleration_Z" -0.122464597625
"Standing" 7 "Time_Mean_Body_Acceleration_Z" -0.0997778303207547
"Laying" 7 "Time_Mean_Body_Acceleration_Z" -0.101361036576923
"Walking" 8 "Time_Mean_Body_Acceleration_Z" -0.107252090833333
"WalkingUp" 8 "Time_Mean_Body_Acceleration_Z" -0.11512211995122
"WalkingDown" 8 "Time_Mean_Body_Acceleration_Z" -0.107598135394737
"Sitting" 8 "Time_Mean_Body_Acceleration_Z" -0.104461049130435
"Standing" 8 "Time_Mean_Body_Acceleration_Z" -0.106114996837037
"Laying" 8 "Time_Mean_Body_Acceleration_Z" -0.102245365611111
"Walking" 9 "Time_Mean_Body_Acceleration_Z" -0.110820512307692
"WalkingUp" 9 "Time_Mean_Body_Acceleration_Z" -0.125219003959184
"WalkingDown" 9 "Time_Mean_Body_Acceleration_Z" -0.0910278793952381
"Sitting" 9 "Time_Mean_Body_Acceleration_Z" -0.07537846886
"Standing" 9 "Time_Mean_Body_Acceleration_Z" -0.0952747481333333
"Laying" 9 "Time_Mean_Body_Acceleration_Z" -0.10754972144
"Walking" 10 "Time_Mean_Body_Acceleration_Z" -0.109057512132075
"WalkingUp" 10 "Time_Mean_Body_Acceleration_Z" -0.118180420834043
"WalkingDown" 10 "Time_Mean_Body_Acceleration_Z" -0.110848597247368
"Sitting" 10 "Time_Mean_Body_Acceleration_Z" -0.104253238796296
"Standing" 10 "Time_Mean_Body_Acceleration_Z" -0.107964083931818
"Laying" 10 "Time_Mean_Body_Acceleration_Z" -0.117168642362069
"Walking" 11 "Time_Mean_Body_Acceleration_Z" -0.106096304033898
"WalkingUp" 11 "Time_Mean_Body_Acceleration_Z" -0.106797216481481
"WalkingDown" 11 "Time_Mean_Body_Acceleration_Z" -0.111070149978261
"Sitting" 11 "Time_Mean_Body_Acceleration_Z" -0.112840218339623
"Standing" 11 "Time_Mean_Body_Acceleration_Z" -0.108686630425532
"Laying" 11 "Time_Mean_Body_Acceleration_Z" -0.108786578070175
"Walking" 12 "Time_Mean_Body_Acceleration_Z" -0.10316110632
"WalkingUp" 12 "Time_Mean_Body_Acceleration_Z" -0.107339730115385
"WalkingDown" 12 "Time_Mean_Body_Acceleration_Z" -0.10955593226087
"Sitting" 12 "Time_Mean_Body_Acceleration_Z" -0.106307228960784
"Standing" 12 "Time_Mean_Body_Acceleration_Z" -0.105526999754098
"Laying" 12 "Time_Mean_Body_Acceleration_Z" -0.108160125666667
"Walking" 13 "Time_Mean_Body_Acceleration_Z" -0.111431456192982
"WalkingUp" 13 "Time_Mean_Body_Acceleration_Z" -0.125767265890909
"WalkingDown" 13 "Time_Mean_Body_Acceleration_Z" -0.101993941531915
"Sitting" 13 "Time_Mean_Body_Acceleration_Z" -0.0972465110836735
"Standing" 13 "Time_Mean_Body_Acceleration_Z" -0.112124137754386
"Laying" 13 "Time_Mean_Body_Acceleration_Z" -0.104331864532258
"Walking" 14 "Time_Mean_Body_Acceleration_Z" -0.106756369135593
"WalkingUp" 14 "Time_Mean_Body_Acceleration_Z" -0.112279688983333
"WalkingDown" 14 "Time_Mean_Body_Acceleration_Z" -0.0928330165533333
"Sitting" 14 "Time_Mean_Body_Acceleration_Z" -0.100401490425926
"Standing" 14 "Time_Mean_Body_Acceleration_Z" -0.103817701790667
"Laying" 14 "Time_Mean_Body_Acceleration_Z" -0.0868333315509804
"Walking" 15 "Time_Mean_Body_Acceleration_Z" -0.107621819518519
"WalkingUp" 15 "Time_Mean_Body_Acceleration_Z" -0.116952464895833
"WalkingDown" 15 "Time_Mean_Body_Acceleration_Z" -0.110526066428571
"Sitting" 15 "Time_Mean_Body_Acceleration_Z" -0.11366125320339
"Standing" 15 "Time_Mean_Body_Acceleration_Z" -0.105910832679245
"Laying" 15 "Time_Mean_Body_Acceleration_Z" -0.118530240291667
"Walking" 16 "Time_Mean_Body_Acceleration_Z" -0.108804049803922
"WalkingUp" 16 "Time_Mean_Body_Acceleration_Z" -0.124074517745098
"WalkingDown" 16 "Time_Mean_Body_Acceleration_Z" -0.119873705148936
"Sitting" 16 "Time_Mean_Body_Acceleration_Z" -0.0891404038405797
"Standing" 16 "Time_Mean_Body_Acceleration_Z" -0.103657729076923
"Laying" 16 "Time_Mean_Body_Acceleration_Z" -0.107310493242857
"Walking" 17 "Time_Mean_Body_Acceleration_Z" -0.109792122032787
"WalkingUp" 17 "Time_Mean_Body_Acceleration_Z" -0.121290442104167
"WalkingDown" 17 "Time_Mean_Body_Acceleration_Z" -0.0892432745173913
"Sitting" 17 "Time_Mean_Body_Acceleration_Z" -0.11362408509375
"Standing" 17 "Time_Mean_Body_Acceleration_Z" -0.111432145565
"Laying" 17 "Time_Mean_Body_Acceleration_Z" -0.107006279704225
"Walking" 18 "Time_Mean_Body_Acceleration_Z" -0.104218315464286
"WalkingUp" 18 "Time_Mean_Body_Acceleration_Z" -0.112655891327586
"WalkingDown" 18 "Time_Mean_Body_Acceleration_Z" -0.1033908092
"Sitting" 18 "Time_Mean_Body_Acceleration_Z" -0.111904775824561
"Standing" 18 "Time_Mean_Body_Acceleration_Z" -0.108453355945205
"Laying" 18 "Time_Mean_Body_Acceleration_Z" -0.107698927907692
"Walking" 19 "Time_Mean_Body_Acceleration_Z" -0.122736673192308
"WalkingUp" 19 "Time_Mean_Body_Acceleration_Z" -0.151054607725
"WalkingDown" 19 "Time_Mean_Body_Acceleration_Z" -0.133695240660974
"Sitting" 19 "Time_Mean_Body_Acceleration_Z" -0.10870765430137
"Standing" 19 "Time_Mean_Body_Acceleration_Z" -0.10904190460274
"Laying" 19 "Time_Mean_Body_Acceleration_Z" -0.10898146186747
"Walking" 20 "Time_Mean_Body_Acceleration_Z" -0.113539477098039
"WalkingUp" 20 "Time_Mean_Body_Acceleration_Z" -0.121023947784314
"WalkingDown" 20 "Time_Mean_Body_Acceleration_Z" -0.104602925937778
"Sitting" 20 "Time_Mean_Body_Acceleration_Z" -0.108369634515152
"Standing" 20 "Time_Mean_Body_Acceleration_Z" -0.100402759931507
"Laying" 20 "Time_Mean_Body_Acceleration_Z" -0.104274322538235
"Walking" 21 "Time_Mean_Body_Acceleration_Z" -0.104319332403846
"WalkingUp" 21 "Time_Mean_Body_Acceleration_Z" -0.125414265340426
"WalkingDown" 21 "Time_Mean_Body_Acceleration_Z" -0.09816866218
"Sitting" 21 "Time_Mean_Body_Acceleration_Z" -0.112057887741176
"Standing" 21 "Time_Mean_Body_Acceleration_Z" -0.110417855808989
"Laying" 21 "Time_Mean_Body_Acceleration_Z" -0.103253832233333
"Walking" 22 "Time_Mean_Body_Acceleration_Z" -0.107112510934783
"WalkingUp" 22 "Time_Mean_Body_Acceleration_Z" -0.117550861738095
"WalkingDown" 22 "Time_Mean_Body_Acceleration_Z" -0.1074157796
"Sitting" 22 "Time_Mean_Body_Acceleration_Z" -0.105827369516129
"Standing" 22 "Time_Mean_Body_Acceleration_Z" -0.104967423820635
"Laying" 22 "Time_Mean_Body_Acceleration_Z" -0.110800924652778
"Walking" 23 "Time_Mean_Body_Acceleration_Z" -0.113382994084746
"WalkingUp" 23 "Time_Mean_Body_Acceleration_Z" -0.126890616782353
"WalkingDown" 23 "Time_Mean_Body_Acceleration_Z" -0.0988123712574074
"Sitting" 23 "Time_Mean_Body_Acceleration_Z" -0.103808679294118
"Standing" 23 "Time_Mean_Body_Acceleration_Z" -0.1105970177575
"Laying" 23 "Time_Mean_Body_Acceleration_Z" -0.104256776291667
"Walking" 24 "Time_Mean_Body_Acceleration_Z" -0.110595952913793
"WalkingUp" 24 "Time_Mean_Body_Acceleration_Z" -0.114248610966102
"WalkingDown" 24 "Time_Mean_Body_Acceleration_Z" -0.104818820272727
"Sitting" 24 "Time_Mean_Body_Acceleration_Z" -0.103041061426471
"Standing" 24 "Time_Mean_Body_Acceleration_Z" -0.108222553855072
"Laying" 24 "Time_Mean_Body_Acceleration_Z" -0.107236237236111
"Walking" 25 "Time_Mean_Body_Acceleration_Z" -0.108737636297297
"WalkingUp" 25 "Time_Mean_Body_Acceleration_Z" -0.126210440292308
"WalkingDown" 25 "Time_Mean_Body_Acceleration_Z" -0.107192376965517
"Sitting" 25 "Time_Mean_Body_Acceleration_Z" -0.109160440476923
"Standing" 25 "Time_Mean_Body_Acceleration_Z" -0.107352957594595
"Laying" 25 "Time_Mean_Body_Acceleration_Z" -0.100428830260274
"Walking" 26 "Time_Mean_Body_Acceleration_Z" -0.108927011474576
"WalkingUp" 26 "Time_Mean_Body_Acceleration_Z" -0.121943461236364
"WalkingDown" 26 "Time_Mean_Body_Acceleration_Z" -0.1064396194
"Sitting" 26 "Time_Mean_Body_Acceleration_Z" -0.0974448692333333
"Standing" 26 "Time_Mean_Body_Acceleration_Z" -0.110237796416216
"Laying" 26 "Time_Mean_Body_Acceleration_Z" -0.105002540289474
"Walking" 27 "Time_Mean_Body_Acceleration_Z" -0.112822289263158
"WalkingUp" 27 "Time_Mean_Body_Acceleration_Z" -0.123530438196078
"WalkingDown" 27 "Time_Mean_Body_Acceleration_Z" -0.112837694688636
"Sitting" 27 "Time_Mean_Body_Acceleration_Z" -0.105521912588571
"Standing" 27 "Time_Mean_Body_Acceleration_Z" -0.107835818025
"Laying" 27 "Time_Mean_Body_Acceleration_Z" -0.107699732837838
"Walking" 28 "Time_Mean_Body_Acceleration_Z" -0.103714705396296
"WalkingUp" 28 "Time_Mean_Body_Acceleration_Z" -0.121514025692157
"WalkingDown" 28 "Time_Mean_Body_Acceleration_Z" -0.10858897408913
"Sitting" 28 "Time_Mean_Body_Acceleration_Z" -0.111517939555556
"Standing" 28 "Time_Mean_Body_Acceleration_Z" -0.106579385202532
"Laying" 28 "Time_Mean_Body_Acceleration_Z" -0.1083448529625
"Walking" 29 "Time_Mean_Body_Acceleration_Z" -0.106632427301887
"WalkingUp" 29 "Time_Mean_Body_Acceleration_Z" -0.118000587840816
"WalkingDown" 29 "Time_Mean_Body_Acceleration_Z" -0.0981339984895833
"Sitting" 29 "Time_Mean_Body_Acceleration_Z" -0.1104118192
"Standing" 29 "Time_Mean_Body_Acceleration_Z" -0.108659067476923
"Laying" 29 "Time_Mean_Body_Acceleration_Z" -0.109462068173913
"Walking" 30 "Time_Mean_Body_Acceleration_Z" -0.0986247068969231
"WalkingUp" 30 "Time_Mean_Body_Acceleration_Z" -0.124697493775385
"WalkingDown" 30 "Time_Mean_Body_Acceleration_Z" -0.0999781422322581
"Sitting" 30 "Time_Mean_Body_Acceleration_Z" -0.099515446133871
"Standing" 30 "Time_Mean_Body_Acceleration_Z" -0.108756209835593
"Laying" 30 "Time_Mean_Body_Acceleration_Z" -0.1036581505
"Walking" 1 "Time_Std_Body_Acceleration_X" -0.283740258842105
"WalkingUp" 1 "Time_Std_Body_Acceleration_X" -0.35470802509434
"WalkingDown" 1 "Time_Std_Body_Acceleration_X" 0.0300353383483878
"Sitting" 1 "Time_Std_Body_Acceleration_X" -0.977229008297872
"Standing" 1 "Time_Std_Body_Acceleration_X" -0.995759901509434
"Laying" 1 "Time_Std_Body_Acceleration_X" -0.9280564692
"Walking" 2 "Time_Std_Body_Acceleration_X" -0.423642838474576
"WalkingUp" 2 "Time_Std_Body_Acceleration_X" -0.304376406458333
"WalkingDown" 2 "Time_Std_Body_Acceleration_X" 0.0463666814446808
"Sitting" 2 "Time_Std_Body_Acceleration_X" -0.986822279565217
"Standing" 2 "Time_Std_Body_Acceleration_X" -0.987271889259259
"Laying" 2 "Time_Std_Body_Acceleration_X" -0.974059464791667
"Walking" 3 "Time_Std_Body_Acceleration_X" -0.360356726034483
"WalkingUp" 3 "Time_Std_Body_Acceleration_X" -0.313123437627119
"WalkingDown" 3 "Time_Std_Body_Acceleration_X" -0.0574100475102041
"Sitting" 3 "Time_Std_Body_Acceleration_X" -0.971010120961538
"Standing" 3 "Time_Std_Body_Acceleration_X" -0.96674254295082
"Laying" 3 "Time_Std_Body_Acceleration_X" -0.982776639193548
"Walking" 4 "Time_Std_Body_Acceleration_X" -0.440829971333333
"WalkingUp" 4 "Time_Std_Body_Acceleration_X" -0.204933042903846
"WalkingDown" 4 "Time_Std_Body_Acceleration_X" 0.0111935496222222
"Sitting" 4 "Time_Std_Body_Acceleration_X" -0.980309931
"Standing" 4 "Time_Std_Body_Acceleration_X" -0.97692058
"Laying" 4 "Time_Std_Body_Acceleration_X" -0.954193738888889
"Walking" 5 "Time_Std_Body_Acceleration_X" -0.294098534232143
"WalkingUp" 5 "Time_Std_Body_Acceleration_X" -0.0457237779851064
"WalkingDown" 5 "Time_Std_Body_Acceleration_X" 0.275046110468085
"Sitting" 5 "Time_Std_Body_Acceleration_X" -0.980945022045455
"Standing" 5 "Time_Std_Body_Acceleration_X" -0.968591815714286
"Laying" 5 "Time_Std_Body_Acceleration_X" -0.965934509615385
"Walking" 6 "Time_Std_Body_Acceleration_X" -0.296538717368421
"WalkingUp" 6 "Time_Std_Body_Acceleration_X" -0.0501350188513725
"WalkingDown" 6 "Time_Std_Body_Acceleration_X" 0.383681639791667
"Sitting" 6 "Time_Std_Body_Acceleration_X" -0.980164933636364
"Standing" 6 "Time_Std_Body_Acceleration_X" -0.981758159649123
"Laying" 6 "Time_Std_Body_Acceleration_X" -0.934049422052632
"Walking" 7 "Time_Std_Body_Acceleration_X" -0.327243240701754
"WalkingUp" 7 "Time_Std_Body_Acceleration_X" -0.29487297445098
"WalkingDown" 7 "Time_Std_Body_Acceleration_X" 0.0660815600978723
"Sitting" 7 "Time_Std_Body_Acceleration_X" -0.972668374583333
"Standing" 7 "Time_Std_Body_Acceleration_X" -0.979307570377358
"Laying" 7 "Time_Std_Body_Acceleration_X" -0.93651361
"Walking" 8 "Time_Std_Body_Acceleration_X" -0.173605736002083
"WalkingUp" 8 "Time_Std_Body_Acceleration_X" -0.171712174634146
"WalkingDown" 8 "Time_Std_Body_Acceleration_X" 0.0241393473736842
"Sitting" 8 "Time_Std_Body_Acceleration_X" -0.979026152391304
"Standing" 8 "Time_Std_Body_Acceleration_X" -0.988815418148148
"Laying" 8 "Time_Std_Body_Acceleration_X" -0.94304121537037
"Walking" 9 "Time_Std_Body_Acceleration_X" -0.238353562692308
"WalkingUp" 9 "Time_Std_Body_Acceleration_X" -0.36144437755102
"WalkingDown" 9 "Time_Std_Body_Acceleration_X" 0.213392270547619
"Sitting" 9 "Time_Std_Body_Acceleration_X" -0.9572277914
"Standing" 9 "Time_Std_Body_Acceleration_X" -0.975741252444444
"Laying" 9 "Time_Std_Body_Acceleration_X" -0.94233309
"Walking" 10 "Time_Std_Body_Acceleration_X" -0.178709734396226
"WalkingUp" 10 "Time_Std_Body_Acceleration_X" -0.161591924234043
"WalkingDown" 10 "Time_Std_Body_Acceleration_X" 0.295733547631579
"Sitting" 10 "Time_Std_Body_Acceleration_X" -0.982901825925926
"Standing" 10 "Time_Std_Body_Acceleration_X" -0.978403481818182
"Laying" 10 "Time_Std_Body_Acceleration_X" -0.968283685
"Walking" 11 "Time_Std_Body_Acceleration_X" -0.422842071864407
"WalkingUp" 11 "Time_Std_Body_Acceleration_X" -0.238802959018519
"WalkingDown" 11 "Time_Std_Body_Acceleration_X" 0.142456557034783
"Sitting" 11 "Time_Std_Body_Acceleration_X" -0.982796562075472
"Standing" 11 "Time_Std_Body_Acceleration_X" -0.994978878723404
"Laying" 11 "Time_Std_Body_Acceleration_X" -0.98477733
"Walking" 12 "Time_Std_Body_Acceleration_X" -0.128898533096
"WalkingUp" 12 "Time_Std_Body_Acceleration_X" -0.290149192307692
"WalkingDown" 12 "Time_Std_Body_Acceleration_X" 0.0424084916086956
"Sitting" 12 "Time_Std_Body_Acceleration_X" -0.982568781960784
"Standing" 12 "Time_Std_Body_Acceleration_X" -0.981243992459016
"Laying" 12 "Time_Std_Body_Acceleration_X" -0.95531868
"Walking" 13 "Time_Std_Body_Acceleration_X" -0.346980394210526
"WalkingUp" 13 "Time_Std_Body_Acceleration_X" -0.296284597454545
"WalkingDown" 13 "Time_Std_Body_Acceleration_X" -0.0681563626617021
"Sitting" 13 "Time_Std_Body_Acceleration_X" -0.989546275306122
"Standing" 13 "Time_Std_Body_Acceleration_X" -0.991020759298246
"Laying" 13 "Time_Std_Body_Acceleration_X" -0.968891989354839
"Walking" 14 "Time_Std_Body_Acceleration_X" -0.402639098135593
"WalkingUp" 14 "Time_Std_Body_Acceleration_X" -0.309396717592593
"WalkingDown" 14 "Time_Std_Body_Acceleration_X" 0.0178313402266667
"Sitting" 14 "Time_Std_Body_Acceleration_X" -0.976302248148148
"Standing" 14 "Time_Std_Body_Acceleration_X" -0.973268905
"Laying" 14 "Time_Std_Body_Acceleration_X" -0.917501887333333
"Walking" 15 "Time_Std_Body_Acceleration_X" -0.327961801111111
"WalkingUp" 15 "Time_Std_Body_Acceleration_X" -0.0260971840270833
"WalkingDown" 15 "Time_Std_Body_Acceleration_X" 0.406471051190476
"Sitting" 15 "Time_Std_Body_Acceleration_X" -0.987084356101695
"Standing" 15 "Time_Std_Body_Acceleration_X" -0.988949247358491
"Laying" 15 "Time_Std_Body_Acceleration_X" -0.972255551527778
"Walking" 16 "Time_Std_Body_Acceleration_X" -0.404692523921569
"WalkingUp" 16 "Time_Std_Body_Acceleration_X" -0.397083831568627
"WalkingDown" 16 "Time_Std_Body_Acceleration_X" 0.207251997929787
"Sitting" 16 "Time_Std_Body_Acceleration_X" -0.986825605362319
"Standing" 16 "Time_Std_Body_Acceleration_X" -0.989076811794872
"Laying" 16 "Time_Std_Body_Acceleration_X" -0.973691429428571
"Walking" 17 "Time_Std_Body_Acceleration_X" -0.31950017295082
"WalkingUp" 17 "Time_Std_Body_Acceleration_X" -0.062952754100625
"WalkingDown" 17 "Time_Std_Body_Acceleration_X" 0.187719760269565
"Sitting" 17 "Time_Std_Body_Acceleration_X" -0.9944439053125
"Standing" 17 "Time_Std_Body_Acceleration_X" -0.991163919871795
"Laying" 17 "Time_Std_Body_Acceleration_X" -0.972960567323944
"Walking" 18 "Time_Std_Body_Acceleration_X" -0.37600552125
"WalkingUp" 18 "Time_Std_Body_Acceleration_X" -0.380168286724138
"WalkingDown" 18 "Time_Std_Body_Acceleration_X" -0.302634565090909
"Sitting" 18 "Time_Std_Body_Acceleration_X" -0.994347988596491
"Standing" 18 "Time_Std_Body_Acceleration_X" -0.992019762739726
"Laying" 18 "Time_Std_Body_Acceleration_X" -0.984527649230769
"Walking" 19 "Time_Std_Body_Acceleration_X" -0.0489049407963462
"WalkingUp" 19 "Time_Std_Body_Acceleration_X" -0.1287420952375
"WalkingDown" 19 "Time_Std_Body_Acceleration_X" 0.626917070512821
"Sitting" 19 "Time_Std_Body_Acceleration_X" -0.976357663013699
"Standing" 19 "Time_Std_Body_Acceleration_X" -0.989910996849315
"Laying" 19 "Time_Std_Body_Acceleration_X" -0.965019579518072
"Walking" 20 "Time_Std_Body_Acceleration_X" -0.208342792019608
"WalkingUp" 20 "Time_Std_Body_Acceleration_X" -0.116088676011765
"WalkingDown" 20 "Time_Std_Body_Acceleration_X" 0.0745098785288889
"Sitting" 20 "Time_Std_Body_Acceleration_X" -0.983081858939394
"Standing" 20 "Time_Std_Body_Acceleration_X" -0.967209961232877
"Laying" 20 "Time_Std_Body_Acceleration_X" -0.962249114705882
"Walking" 21 "Time_Std_Body_Acceleration_X" -0.297814843538462
"WalkingUp" 21 "Time_Std_Body_Acceleration_X" -0.240808282276596
"WalkingDown" 21 "Time_Std_Body_Acceleration_X" 0.224343492244444
"Sitting" 21 "Time_Std_Body_Acceleration_X" -0.991777287176471
"Standing" 21 "Time_Std_Body_Acceleration_X" -0.981419961123596
"Laying" 21 "Time_Std_Body_Acceleration_X" -0.955019866222222
"Walking" 22 "Time_Std_Body_Acceleration_X" -0.00865921919565217
"WalkingUp" 22 "Time_Std_Body_Acceleration_X" 0.0835738640921429
"WalkingDown" 22 "Time_Std_Body_Acceleration_X" 0.348618168333333
"Sitting" 22 "Time_Std_Body_Acceleration_X" -0.978466823709677
"Standing" 22 "Time_Std_Body_Acceleration_X" -0.985000527142857
"Laying" 22 "Time_Std_Body_Acceleration_X" -0.947735251944444
"Walking" 23 "Time_Std_Body_Acceleration_X" -0.313521773389831
"WalkingUp" 23 "Time_Std_Body_Acceleration_X" -0.243887818513725
"WalkingDown" 23 "Time_Std_Body_Acceleration_X" 0.0441392843425926
"Sitting" 23 "Time_Std_Body_Acceleration_X" -0.987607636617647
"Standing" 23 "Time_Std_Body_Acceleration_X" -0.985421519558824
"Laying" 23 "Time_Std_Body_Acceleration_X" -0.956756363194444
"Walking" 24 "Time_Std_Body_Acceleration_X" -0.47076236637931
"WalkingUp" 24 "Time_Std_Body_Acceleration_X" -0.344399351355932
"WalkingDown" 24 "Time_Std_Body_Acceleration_X" -0.08273248054
"Sitting" 24 "Time_Std_Body_Acceleration_X" -0.990593766617647
"Standing" 24 "Time_Std_Body_Acceleration_X" -0.98725587115942
"Laying" 24 "Time_Std_Body_Acceleration_X" -0.967984021111111
"Walking" 25 "Time_Std_Body_Acceleration_X" -0.596007443513514
"WalkingUp" 25 "Time_Std_Body_Acceleration_X" -0.459775646153846
"WalkingDown" 25 "Time_Std_Body_Acceleration_X" -0.253756934258621
"Sitting" 25 "Time_Std_Body_Acceleration_X" -0.991892828615385
"Standing" 25 "Time_Std_Body_Acceleration_X" -0.991970126756757
"Laying" 25 "Time_Std_Body_Acceleration_X" -0.909116474109589
"Walking" 26 "Time_Std_Body_Acceleration_X" -0.340185527559322
"WalkingUp" 26 "Time_Std_Body_Acceleration_X" -0.169006952418182
"WalkingDown" 26 "Time_Std_Body_Acceleration_X" 0.17395384962
"Sitting" 26 "Time_Std_Body_Acceleration_X" -0.979768987948718
"Standing" 26 "Time_Std_Body_Acceleration_X" -0.993069368783784
"Laying" 26 "Time_Std_Body_Acceleration_X" -0.969445445263158
"Walking" 27 "Time_Std_Body_Acceleration_X" -0.348475560526316
"WalkingUp" 27 "Time_Std_Body_Acceleration_X" -0.295439547254902
"WalkingDown" 27 "Time_Std_Body_Acceleration_X" 0.167407531090909
"Sitting" 27 "Time_Std_Body_Acceleration_X" -0.988580107714286
"Standing" 27 "Time_Std_Body_Acceleration_X" -0.9919515835
"Laying" 27 "Time_Std_Body_Acceleration_X" -0.978455153108108
"Walking" 28 "Time_Std_Body_Acceleration_X" -0.293003522222222
